Time (Sec);S29;S10;S11;S12;S13;S31;S34;S36;S37;S38;S39;S40;S41;S42;S43;S44;S45;S46;S47;S48;S49;S50;
1.60634;19160.0;98.93849999999973;98.93849999999973;98.86985999999973;98.86985999999973;98.93849999999973;98.93849999999973;98.93849999999973;98.93849999999973;98.93849999999973;98.93849999999973;98.93849999999973;98.93849999999973;98.59529999999974;98.93849999999973;98.93849999999973;98.93849999999973;98.93849999999973;98.59529999999974;98.93849999999973;98.93849999999973;98.93849999999973;
1.7063400000000002;19160.0;98.93799999999972;98.93799999999972;98.86935999999972;98.86935999999972;98.93799999999972;98.93799999999972;98.93799999999972;98.93799999999972;98.93799999999972;98.93799999999972;98.93799999999972;98.93799999999972;98.59479999999972;98.93799999999972;98.93799999999972;98.93799999999972;98.93799999999972;98.59479999999972;98.93799999999972;98.93799999999972;98.93799999999972;
1.8063400000000003;19160.0;98.9374999999997;98.9374999999997;98.8688599999997;98.8688599999997;98.9374999999997;98.9374999999997;98.9374999999997;98.9374999999997;98.9374999999997;98.9374999999997;98.9374999999997;98.9374999999997;98.5942999999997;98.9374999999997;98.9374999999997;98.9374999999997;98.9374999999997;98.5942999999997;98.9374999999997;98.9374999999997;98.9374999999997;
1.9063400000000004;19160.0;98.93699999999968;98.93699999999968;98.86835999999968;98.86835999999968;98.93699999999968;98.93699999999968;98.93699999999968;98.93699999999968;98.93699999999968;98.93699999999968;98.93699999999968;98.93699999999968;98.59379999999969;98.93699999999968;98.93699999999968;98.93699999999968;98.93699999999968;98.59379999999969;98.93699999999968;98.93699999999968;98.93699999999968;
2.0063400000000002;19160.0;98.93649999999967;98.93649999999967;98.86785999999967;98.86785999999967;98.93649999999967;98.93649999999967;98.93649999999967;98.93649999999967;98.93649999999967;98.93649999999967;98.93649999999967;98.93649999999967;98.59329999999967;98.93649999999967;98.93649999999967;98.93649999999967;98.93649999999967;98.59329999999967;98.93649999999967;98.93649999999967;98.93649999999967;
2.106339999999998;19160.0;98.93599999999965;98.93599999999965;98.86735999999965;98.86735999999965;98.93599999999965;98.93599999999965;98.93599999999965;98.93599999999965;98.93599999999965;98.93599999999965;98.93599999999965;98.93599999999965;98.59279999999966;98.93599999999965;98.93599999999965;98.93599999999965;98.93599999999965;98.59279999999966;98.93599999999965;98.93599999999965;98.93599999999965;
2.206339999999996;19160.0;98.93549999999964;98.93549999999964;98.86685999999963;98.86685999999963;98.93549999999964;98.93549999999964;98.93549999999964;98.93549999999964;98.93549999999964;98.93549999999964;98.93549999999964;98.93549999999964;98.59229999999964;98.93549999999964;98.93549999999964;98.93549999999964;98.93549999999964;98.59229999999964;98.93549999999964;98.93549999999964;98.93549999999964;
2.306339999999994;19160.0;98.93499999999962;98.93499999999962;98.86635999999962;98.86635999999962;98.93499999999962;98.93499999999962;98.93499999999962;98.93499999999962;98.93499999999962;98.93499999999962;98.93499999999962;98.93499999999962;98.59179999999962;98.93499999999962;98.93499999999962;98.93499999999962;98.93499999999962;98.59179999999962;98.93499999999962;98.93499999999962;98.93499999999962;
2.4063399999999917;19160.0;98.9344999999996;98.9344999999996;98.8658599999996;98.8658599999996;98.9344999999996;98.9344999999996;98.9344999999996;98.9344999999996;98.9344999999996;98.9344999999996;98.9344999999996;98.9344999999996;98.5912999999996;98.9344999999996;98.9344999999996;98.9344999999996;98.9344999999996;98.5912999999996;98.9344999999996;98.9344999999996;98.9344999999996;
2.5063399999999896;19160.0;98.93399999999959;98.93399999999959;98.86535999999958;98.86535999999958;98.93399999999959;98.93399999999959;98.93399999999959;98.93399999999959;98.93399999999959;98.93399999999959;98.93399999999959;98.93399999999959;98.59079999999959;98.93399999999959;98.93399999999959;98.93399999999959;98.93399999999959;98.59079999999959;98.93399999999959;98.93399999999959;98.93399999999959;
2.6063399999999874;19160.0;98.93349999999957;98.93349999999957;98.86485999999957;98.86485999999957;98.93349999999957;98.93349999999957;98.93349999999957;98.93349999999957;98.93349999999957;98.93349999999957;98.93349999999957;98.93349999999957;98.59029999999957;98.93349999999957;98.93349999999957;98.93349999999957;98.93349999999957;98.59029999999957;98.93349999999957;98.93349999999957;98.93349999999957;
2.7063399999999853;19160.0;98.93299999999955;98.93299999999955;98.86435999999955;98.86435999999955;98.93299999999955;98.93299999999955;98.93299999999955;98.93299999999955;98.93299999999955;98.93299999999955;98.93299999999955;98.93299999999955;98.58979999999956;98.93299999999955;98.93299999999955;98.93299999999955;98.93299999999955;98.58979999999956;98.93299999999955;98.93299999999955;98.93299999999955;
2.806339999999983;19160.0;98.93249999999954;98.93249999999954;98.86385999999953;98.86385999999953;98.93249999999954;98.93249999999954;98.93249999999954;98.93249999999954;98.93249999999954;98.93249999999954;98.93249999999954;98.93249999999954;98.58929999999954;98.93249999999954;98.93249999999954;98.93249999999954;98.93249999999954;98.58929999999954;98.93249999999954;98.93249999999954;98.93249999999954;
2.906339999999981;19160.0;98.93199999999952;98.93199999999952;98.86335999999952;98.86335999999952;98.93199999999952;98.93199999999952;98.93199999999952;98.93199999999952;98.93199999999952;98.93199999999952;98.93199999999952;98.93199999999952;98.58879999999952;98.93199999999952;98.93199999999952;98.93199999999952;98.93199999999952;98.58879999999952;98.93199999999952;98.93199999999952;98.93199999999952;
3.006339999999979;19160.0;98.9314999999995;98.9314999999995;98.8628599999995;98.8628599999995;98.9314999999995;98.9314999999995;98.9314999999995;98.9314999999995;98.9314999999995;98.9314999999995;98.9314999999995;98.9314999999995;98.5882999999995;98.9314999999995;98.9314999999995;98.9314999999995;98.9314999999995;98.5882999999995;98.9314999999995;98.9314999999995;98.9314999999995;
3.106339999999977;19160.0;98.93099999999949;98.93099999999949;98.86235999999948;98.86235999999948;98.93099999999949;98.93099999999949;98.93099999999949;98.93099999999949;98.93099999999949;98.93099999999949;98.93099999999949;98.93099999999949;98.58779999999949;98.93099999999949;98.93099999999949;98.93099999999949;98.93099999999949;98.58779999999949;98.93099999999949;98.93099999999949;98.93099999999949;
3.2063399999999747;19160.0;98.93049999999947;98.93049999999947;98.86185999999947;98.86185999999947;98.93049999999947;98.93049999999947;98.93049999999947;98.93049999999947;98.93049999999947;98.93049999999947;98.93049999999947;98.93049999999947;98.58729999999947;98.93049999999947;98.93049999999947;98.93049999999947;98.93049999999947;98.58729999999947;98.93049999999947;98.93049999999947;98.93049999999947;
3.3063399999999725;19160.0;98.92999999999945;98.92999999999945;98.86135999999945;98.86135999999945;98.92999999999945;98.92999999999945;98.92999999999945;98.92999999999945;98.92999999999945;98.92999999999945;98.92999999999945;98.92999999999945;98.58679999999946;98.92999999999945;98.92999999999945;98.92999999999945;98.92999999999945;98.58679999999946;98.92999999999945;98.92999999999945;98.92999999999945;
3.4063399999999704;19160.0;98.92949999999944;98.92949999999944;98.86085999999943;98.86085999999943;98.92949999999944;98.92949999999944;98.92949999999944;98.92949999999944;98.92949999999944;98.92949999999944;98.92949999999944;98.92949999999944;98.58629999999944;98.92949999999944;98.92949999999944;98.92949999999944;98.92949999999944;98.58629999999944;98.92949999999944;98.92949999999944;98.92949999999944;
3.5063399999999683;19160.0;98.92899999999942;98.92899999999942;98.86035999999942;98.86035999999942;98.92899999999942;98.92899999999942;98.92899999999942;98.92899999999942;98.92899999999942;98.92899999999942;98.92899999999942;98.92899999999942;98.58579999999942;98.92899999999942;98.92899999999942;98.92899999999942;98.92899999999942;98.58579999999942;98.92899999999942;98.92899999999942;98.92899999999942;
3.606339999999966;19160.0;98.9284999999994;98.9284999999994;98.8598599999994;98.8598599999994;98.9284999999994;98.9284999999994;98.9284999999994;98.9284999999994;98.9284999999994;98.9284999999994;98.9284999999994;98.9284999999994;98.5852999999994;98.9284999999994;98.9284999999994;98.9284999999994;98.9284999999994;98.5852999999994;98.9284999999994;98.9284999999994;98.9284999999994;
3.706339999999964;19160.0;98.92799999999939;98.92799999999939;98.85935999999938;98.85935999999938;98.92799999999939;98.92799999999939;98.92799999999939;98.92799999999939;98.92799999999939;98.92799999999939;98.92799999999939;98.92799999999939;98.58479999999939;98.92799999999939;98.92799999999939;98.92799999999939;98.92799999999939;98.58479999999939;98.92799999999939;98.92799999999939;98.92799999999939;
3.806339999999962;19160.0;98.92749999999937;98.92749999999937;98.85885999999937;98.85885999999937;98.92749999999937;98.92749999999937;98.92749999999937;98.92749999999937;98.92749999999937;98.92749999999937;98.92749999999937;98.92749999999937;98.58429999999937;98.92749999999937;98.92749999999937;98.92749999999937;98.92749999999937;98.58429999999937;98.92749999999937;98.92749999999937;98.92749999999937;
3.9063399999999597;19160.0;98.92699999999935;98.92699999999935;98.85835999999935;98.85835999999935;98.92699999999935;98.92699999999935;98.92699999999935;98.92699999999935;98.92699999999935;98.92699999999935;98.92699999999935;98.92699999999935;98.58379999999936;98.92699999999935;98.92699999999935;98.92699999999935;98.92699999999935;98.58379999999936;98.92699999999935;98.92699999999935;98.92699999999935;
4.006339999999958;19160.0;98.92649999999934;98.92649999999934;98.85785999999933;98.85785999999933;98.92649999999934;98.92649999999934;98.92649999999934;98.92649999999934;98.92649999999934;98.92649999999934;98.92649999999934;98.92649999999934;98.58329999999934;98.92649999999934;98.92649999999934;98.92649999999934;98.92649999999934;98.58329999999934;98.92649999999934;98.92649999999934;98.92649999999934;
4.106339999999965;19160.0;98.92599999999932;98.92599999999932;98.85735999999932;98.85735999999932;98.92599999999932;98.92599999999932;98.92599999999932;98.92599999999932;98.92599999999932;98.92599999999932;98.92599999999932;98.92599999999932;98.58279999999932;98.92599999999932;98.92599999999932;98.92599999999932;98.92599999999932;98.58279999999932;98.92599999999932;98.92599999999932;98.92599999999932;
4.2063399999999715;19160.0;98.9254999999993;98.9254999999993;98.8568599999993;98.8568599999993;98.9254999999993;98.9254999999993;98.9254999999993;98.9254999999993;98.9254999999993;98.9254999999993;98.9254999999993;98.9254999999993;98.58229999999931;98.9254999999993;98.9254999999993;98.9254999999993;98.9254999999993;98.58229999999931;98.9254999999993;98.9254999999993;98.9254999999993;
4.306339999999978;19160.0;98.92499999999929;98.92499999999929;98.85635999999928;98.85635999999928;98.92499999999929;98.92499999999929;98.92499999999929;98.92499999999929;98.92499999999929;98.92499999999929;98.92499999999929;98.92499999999929;98.58179999999929;98.92499999999929;98.92499999999929;98.92499999999929;98.92499999999929;98.58179999999929;98.92499999999929;98.92499999999929;98.92499999999929;
4.406339999999985;19160.0;98.92449999999927;98.92449999999927;98.85585999999927;98.85585999999927;98.92449999999927;98.92449999999927;98.92449999999927;98.92449999999927;98.92449999999927;98.92449999999927;98.92449999999927;98.92449999999927;98.58129999999927;98.92449999999927;98.92449999999927;98.92449999999927;98.92449999999927;98.58129999999927;98.92449999999927;98.92449999999927;98.92449999999927;
4.506339999999992;19160.0;98.92399999999925;98.92399999999925;98.85535999999925;98.85535999999925;98.92399999999925;98.92399999999925;98.92399999999925;98.92399999999925;98.92399999999925;98.92399999999925;98.92399999999925;98.92399999999925;98.58079999999926;98.92399999999925;98.92399999999925;98.92399999999925;98.92399999999925;98.58079999999926;98.92399999999925;98.92399999999925;98.92399999999925;
4.6063399999999985;19160.0;98.92349999999924;98.92349999999924;98.85485999999923;98.85485999999923;98.92349999999924;98.92349999999924;98.92349999999924;98.92349999999924;98.92349999999924;98.92349999999924;98.92349999999924;98.92349999999924;98.58029999999924;98.92349999999924;98.92349999999924;98.92349999999924;98.92349999999924;98.58029999999924;98.92349999999924;98.92349999999924;98.92349999999924;
4.706340000000005;19160.0;98.92299999999922;98.92299999999922;98.85435999999922;98.85435999999922;98.92299999999922;98.92299999999922;98.92299999999922;98.92299999999922;98.92299999999922;98.92299999999922;98.92299999999922;98.92299999999922;98.57979999999922;98.92299999999922;98.92299999999922;98.92299999999922;98.92299999999922;98.57979999999922;98.92299999999922;98.92299999999922;98.92299999999922;
4.806340000000012;19160.0;98.9224999999992;98.9224999999992;98.8538599999992;98.8538599999992;98.9224999999992;98.9224999999992;98.9224999999992;98.9224999999992;98.9224999999992;98.9224999999992;98.9224999999992;98.9224999999992;98.57929999999921;98.9224999999992;98.9224999999992;98.9224999999992;98.9224999999992;98.57929999999921;98.9224999999992;98.9224999999992;98.9224999999992;
4.906340000000019;19160.0;98.92199999999919;98.92199999999919;98.85335999999918;98.85335999999918;98.92199999999919;98.92199999999919;98.92199999999919;98.92199999999919;98.92199999999919;98.92199999999919;98.92199999999919;98.92199999999919;98.57879999999919;98.92199999999919;98.92199999999919;98.92199999999919;98.92199999999919;98.57879999999919;98.92199999999919;98.92199999999919;98.92199999999919;
5.0063400000000255;19160.0;98.92149999999917;98.92149999999917;98.85285999999917;98.85285999999917;98.92149999999917;98.92149999999917;98.92149999999917;98.92149999999917;98.92149999999917;98.92149999999917;98.92149999999917;98.92149999999917;98.57829999999917;98.92149999999917;98.92149999999917;98.92149999999917;98.92149999999917;98.57829999999917;98.92149999999917;98.92149999999917;98.92149999999917;
5.106340000000032;19160.0;98.92099999999915;98.92099999999915;98.85235999999915;98.85235999999915;98.92099999999915;98.92099999999915;98.92099999999915;98.92099999999915;98.92099999999915;98.92099999999915;98.92099999999915;98.92099999999915;98.57779999999916;98.92099999999915;98.92099999999915;98.92099999999915;98.92099999999915;98.57779999999916;98.92099999999915;98.92099999999915;98.92099999999915;
5.206340000000039;19160.0;98.92049999999914;98.92049999999914;98.85185999999914;98.85185999999914;98.92049999999914;98.92049999999914;98.92049999999914;98.92049999999914;98.92049999999914;98.92049999999914;98.92049999999914;98.92049999999914;98.57729999999914;98.92049999999914;98.92049999999914;98.92049999999914;98.92049999999914;98.57729999999914;98.92049999999914;98.92049999999914;98.92049999999914;
5.306340000000046;19160.0;98.91999999999912;98.91999999999912;98.85135999999912;98.85135999999912;98.91999999999912;98.91999999999912;98.91999999999912;98.91999999999912;98.91999999999912;98.91999999999912;98.91999999999912;98.91999999999912;98.57679999999912;98.91999999999912;98.91999999999912;98.91999999999912;98.91999999999912;98.57679999999912;98.91999999999912;98.91999999999912;98.91999999999912;
5.4063400000000525;19160.0;98.9194999999991;98.9194999999991;98.8508599999991;98.8508599999991;98.9194999999991;98.9194999999991;98.9194999999991;98.9194999999991;98.9194999999991;98.9194999999991;98.9194999999991;98.9194999999991;98.57629999999911;98.9194999999991;98.9194999999991;98.9194999999991;98.9194999999991;98.57629999999911;98.9194999999991;98.9194999999991;98.9194999999991;
5.506340000000059;19160.0;98.91899999999909;98.91899999999909;98.85035999999909;98.85035999999909;98.91899999999909;98.91899999999909;98.91899999999909;98.91899999999909;98.91899999999909;98.91899999999909;98.91899999999909;98.91899999999909;98.57579999999909;98.91899999999909;98.91899999999909;98.91899999999909;98.91899999999909;98.57579999999909;98.91899999999909;98.91899999999909;98.91899999999909;
5.606340000000066;19160.0;98.91849999999907;98.91849999999907;98.84985999999907;98.84985999999907;98.91849999999907;98.91849999999907;98.91849999999907;98.91849999999907;98.91849999999907;98.91849999999907;98.91849999999907;98.91849999999907;98.57529999999907;98.91849999999907;98.91849999999907;98.91849999999907;98.91849999999907;98.57529999999907;98.91849999999907;98.91849999999907;98.91849999999907;
5.706340000000073;19160.0;98.91799999999905;98.91799999999905;98.84935999999905;98.84935999999905;98.91799999999905;98.91799999999905;98.91799999999905;98.91799999999905;98.91799999999905;98.91799999999905;98.91799999999905;98.91799999999905;98.57479999999906;98.91799999999905;98.91799999999905;98.91799999999905;98.91799999999905;98.57479999999906;98.91799999999905;98.91799999999905;98.91799999999905;
5.8063400000000795;19160.0;98.91749999999904;98.91749999999904;98.84885999999904;98.84885999999904;98.91749999999904;98.91749999999904;98.91749999999904;98.91749999999904;98.91749999999904;98.91749999999904;98.91749999999904;98.91749999999904;98.57429999999904;98.91749999999904;98.91749999999904;98.91749999999904;98.91749999999904;98.57429999999904;98.91749999999904;98.91749999999904;98.91749999999904;
5.906340000000086;19160.0;98.91699999999902;98.91699999999902;98.84835999999902;98.84835999999902;98.91699999999902;98.91699999999902;98.91699999999902;98.91699999999902;98.91699999999902;98.91699999999902;98.91699999999902;98.91699999999902;98.57379999999903;98.91699999999902;98.91699999999902;98.91699999999902;98.91699999999902;98.57379999999903;98.91699999999902;98.91699999999902;98.91699999999902;
6.000000000000004;19160.0;98.91659999999901;98.91659999999901;98.847859999999;98.847859999999;98.91659999999901;98.916499999999;98.916499999999;98.91659999999901;98.916499999999;98.916499999999;98.91659999999901;98.916499999999;98.57329999999901;98.91659999999901;98.916499999999;98.916499999999;98.91659999999901;98.57329999999901;98.91659999999901;98.91659999999901;98.91659999999901;
6.1063400000001;19160.0;98.91599999999899;98.91599999999899;98.84735999999899;98.84735999999899;98.91599999999899;98.91599999999899;98.91599999999899;98.91599999999899;98.91599999999899;98.91599999999899;98.91599999999899;98.91599999999899;98.57279999999899;98.91599999999899;98.91599999999899;98.91599999999899;98.91599999999899;98.57279999999899;98.91599999999899;98.91599999999899;98.91599999999899;
6.2063400000001065;19160.0;98.91549999999897;98.91549999999897;98.84685999999897;98.84685999999897;98.91549999999897;98.91549999999897;98.91549999999897;98.91549999999897;98.91549999999897;98.91549999999897;98.91549999999897;98.91549999999897;98.57229999999898;98.91549999999897;98.91549999999897;98.91549999999897;98.91549999999897;98.57229999999898;98.91549999999897;98.91549999999897;98.91549999999897;
6.306340000000113;19160.0;98.91499999999895;98.91499999999895;98.84635999999895;98.84635999999895;98.91499999999895;98.91499999999895;98.91499999999895;98.91499999999895;98.91499999999895;98.91499999999895;98.91499999999895;98.91499999999895;98.57179999999896;98.91499999999895;98.91499999999895;98.91499999999895;98.91499999999895;98.57179999999896;98.91499999999895;98.91499999999895;98.91499999999895;
6.40634000000012;19160.0;98.91449999999894;98.91449999999894;98.84585999999894;98.84585999999894;98.91449999999894;98.91449999999894;98.91449999999894;98.91449999999894;98.91449999999894;98.91449999999894;98.91449999999894;98.91449999999894;98.57129999999894;98.91449999999894;98.91449999999894;98.91449999999894;98.91449999999894;98.57129999999894;98.91449999999894;98.91449999999894;98.91449999999894;
6.506340000000127;19160.0;98.91399999999892;98.91399999999892;98.84535999999892;98.84535999999892;98.91399999999892;98.91399999999892;98.91399999999892;98.91399999999892;98.91399999999892;98.91399999999892;98.91399999999892;98.91399999999892;98.57079999999893;98.91399999999892;98.91399999999892;98.91399999999892;98.91399999999892;98.57079999999893;98.91399999999892;98.91399999999892;98.91399999999892;
6.6063400000001335;19160.0;98.9134999999989;98.9134999999989;98.8448599999989;98.8448599999989;98.9134999999989;98.9134999999989;98.9134999999989;98.9134999999989;98.9134999999989;98.9134999999989;98.9134999999989;98.9134999999989;98.57029999999891;98.9134999999989;98.9134999999989;98.9134999999989;98.9134999999989;98.57029999999891;98.9134999999989;98.9134999999989;98.9134999999989;
6.70634000000014;19160.0;98.91299999999889;98.91299999999889;98.84435999999889;98.84435999999889;98.91299999999889;98.91299999999889;98.91299999999889;98.91299999999889;98.91299999999889;98.91299999999889;98.91299999999889;98.91299999999889;98.56979999999889;98.91299999999889;98.91299999999889;98.91299999999889;98.91299999999889;98.56979999999889;98.91299999999889;98.91299999999889;98.91299999999889;
6.806340000000147;19160.0;98.91249999999887;98.91249999999887;98.84385999999887;98.84385999999887;98.91249999999887;98.91249999999887;98.91249999999887;98.91249999999887;98.91249999999887;98.91249999999887;98.91249999999887;98.91249999999887;98.56929999999888;98.91249999999887;98.91249999999887;98.91249999999887;98.91249999999887;98.56929999999888;98.91249999999887;98.91249999999887;98.91249999999887;
6.906340000000154;19160.0;98.91199999999886;98.91199999999886;98.84335999999885;98.84335999999885;98.91199999999886;98.91199999999886;98.91199999999886;98.91199999999886;98.91199999999886;98.91199999999886;98.91199999999886;98.91199999999886;98.56879999999886;98.91199999999886;98.91199999999886;98.91199999999886;98.91199999999886;98.56879999999886;98.91199999999886;98.91199999999886;98.91199999999886;
7.0063400000001606;19160.0;98.91149999999884;98.91149999999884;98.84285999999884;98.84285999999884;98.91149999999884;98.91149999999884;98.91149999999884;98.91149999999884;98.91149999999884;98.91149999999884;98.91149999999884;98.91149999999884;98.56829999999884;98.91149999999884;98.91149999999884;98.91149999999884;98.91149999999884;98.56829999999884;98.91149999999884;98.91149999999884;98.91149999999884;
7.106340000000167;19160.0;98.91099999999882;98.91099999999882;98.84235999999882;98.84235999999882;98.91099999999882;98.91099999999882;98.91099999999882;98.91099999999882;98.91099999999882;98.91099999999882;98.91099999999882;98.91099999999882;98.56779999999883;98.91099999999882;98.91099999999882;98.91099999999882;98.91099999999882;98.56779999999883;98.91099999999882;98.91099999999882;98.91099999999882;
7.206340000000174;19160.0;98.9104999999988;98.9104999999988;98.8418599999988;98.8418599999988;98.9104999999988;98.9104999999988;98.9104999999988;98.9104999999988;98.9104999999988;98.9104999999988;98.9104999999988;98.9104999999988;98.56729999999881;98.9104999999988;98.9104999999988;98.9104999999988;98.9104999999988;98.56729999999881;98.9104999999988;98.9104999999988;98.9104999999988;
7.306340000000181;19160.0;98.90999999999879;98.90999999999879;98.84135999999879;98.84135999999879;98.90999999999879;98.90999999999879;98.90999999999879;98.90999999999879;98.90999999999879;98.90999999999879;98.90999999999879;98.90999999999879;98.56679999999879;98.90999999999879;98.90999999999879;98.90999999999879;98.90999999999879;98.56679999999879;98.90999999999879;98.90999999999879;98.90999999999879;
7.4063400000001876;19160.0;98.90949999999877;98.90949999999877;98.84085999999877;98.84085999999877;98.90949999999877;98.90949999999877;98.90949999999877;98.90949999999877;98.90949999999877;98.90949999999877;98.90949999999877;98.90949999999877;98.56629999999878;98.90949999999877;98.90949999999877;98.90949999999877;98.90949999999877;98.56629999999878;98.90949999999877;98.90949999999877;98.90949999999877;
7.506340000000194;19160.0;98.90899999999876;98.90899999999876;98.84035999999875;98.84035999999875;98.90899999999876;98.90899999999876;98.90899999999876;98.90899999999876;98.90899999999876;98.90899999999876;98.90899999999876;98.90899999999876;98.56579999999876;98.90899999999876;98.90899999999876;98.90899999999876;98.90899999999876;98.56579999999876;98.90899999999876;98.90899999999876;98.90899999999876;
